DATE,PRODUCT_ID,PRODUCT_NAME,FORCASTED_SALES,ACTUAL_SALES,,Accuracy
06-04-2016,62884,LOVELAND15SBTX,87,34,53,61%
10-07-2015,63886,PANDORA15SKLBTX,94,80,14,15%
13-04-2016,63256,COTTONWOODSKLBTX,95,32,63,66%
23-08-2016,62882,LOVELAND14SCTO,56,21,35,63%
22-05-2015,59379,IRIS14BSWBTX,71,53,18,25%
06-06-2016,57616,CRESTED BUTTEBTX,99,31,68,69%
10-12-2015,57499,GOLIADMLK14BTXE,17,2,15,88%
15-07-2016,56160,MAGELLAN14CTO1,69,44,25,36%
11-03-2017,63256,COTTONWOODSKLBTX,100,15,85,85%
04-03-2015,60150,TULIP15SKLBTX,83,88,-5,-6%
06-11-2015,57499,GOLIADMLK14BTXE,74,81,-7,-9%
25-08-2015,62853,PARKCITY14BTX,20,98,-78,-390%
22-10-2016,80004,PR40466BERLINEA,97,5,92,95%
17-11-2017,62853,PARKCITY14BTX,23,88,-65,-283%
02-11-2017,36029,SLINKY,20,61,-41,-205%
05-08-2016,57191,ERIKSSON14CTO,93,24,69,74%
25-09-2017,61590,DINO2BTX,48,8,40,83%
14-12-2015,62853,PARKCITY14BTX,6,55,-49,-817%
15-07-2016,59794,EAGLEPEAKBTX,39,3,36,92%
04-12-2016,63256,COTTONWOODSKLBTX,10,40,-30,-300%
01-07-2017,57616,CRESTED BUTTEBTX,3,59,-56,-1867%
03-11-2017,199,PARTS,48,61,-13,-27%
17-07-2016,62856,PARKCITY15BTX,48,92,-44,-92%
16-12-2016,57499,GOLIADMLK14BTXE,62,63,-1,-2%
31-08-2016,62857,PARKCITY15CTO,96,95,1,1%
09-06-2015,63256,COTTONWOODSKLBTX,46,75,-29,-63%
09-08-2016,59383,IRIS15BSWBTX,46,81,-35,-76%
12-01-2015,63274,MAPLE14SKLBTX,56,75,-19,-34%
19-11-2016,199,PARTS,57,46,11,19%
28-02-2016,74360,IRIS15AMDBTX,83,9,74,89%
17-02-2017,62856,PARKCITY15BTX,30,5,25,83%
22-08-2015,59384,IRIS15BDWBTX,5,54,-49,-980%
14-12-2015,62853,PARKCITY14BTX,30,5,25,83%
24-07-2015,57616,CRESTED BUTTEBTX,84,77,7,8%
19-06-2015,60150,TULIP15SKLBTX,38,53,-15,-39%
02-04-2015,57616,CRESTED BUTTEBTX,55,73,-18,-33%
07-11-2017,60150,TULIP15SKLBTX,1,72,-71,-7100%
25-05-2015,57616,CRESTED BUTTEBTX,62,18,44,71%
30-06-2015,61339,MIRAMAR 15,94,67,27,29%
03-12-2016,199,PARTS,14,93,-79,-564%
20-01-2017,62880,LOVELAND15SCTO,83,52,31,37%
18-08-2015,62856,PARKCITY15BTX,71,88,-17,-24%
11-07-2016,199,PARTS,94,80,14,15%
30-03-2017,57495,GOLIADMLK12CTOE,10,40,-30,-300%
17-01-2015,57519,HOUSTON14BTX,25,44,-19,-76%
19-06-2016,79323,PR52541DIESEL17,69,75,-6,-9%
28-09-2016,62856,PARKCITY15BTX,19,46,-27,-142%
18-07-2015,73137,PR49109MAGELLXFR,16,88,-72,-450%
20-03-2016,57495,GOLIADMLK12CTOE,86,92,-6,-7%
04-07-2016,59383,IRIS15BSWBTX,90,3,87,97%
07-06-2016,473,NON_TIED_PERIPHERALS,58,8,50,86%
05-01-2017,61590,DINO2BTX,13,72,-59,-454%
12-10-2016,62853,PARKCITY14BTX,15,32,-17,-113%
26-06-2016,62856,PARKCITY15BTX,58,86,-28,-48%
16-09-2017,59384,IRIS15BDWBTX,80,46,34,43%
25-06-2017,199,PARTS,39,92,-53,-136%
20-02-2015,62856,PARKCITY15BTX,6,4,2,33%
22-01-2015,61590,DINO2BTX,97,42,55,57%
05-01-2016,199,PARTS,10,4,6,60%
14-03-2016,53779,LATITUDE OAK15,93,75,18,19%
05-02-2016,63256,COTTONWOODSKLBTX,21,60,-39,-186%
03-03-2017,68337,ROUND ROCKMLKBTX,79,69,10,13%
19-02-2016,57521,HOUSTON14CTO,96,49,47,49%
04-11-2017,54142,TESTAROSSA P,98,15,83,85%
11-07-2015,199,PARTS,57,56,1,2%
19-12-2015,62853,PARKCITY14BTX,46,70,-24,-52%
31-08-2017,59384,IRIS15BDWBTX,46,14,32,70%
30-01-2017,62853,PARKCITY14BTX,95,27,68,72%
04-03-2015,63256,COTTONWOODSKLBTX,13,53,-40,-308%
06-07-2015,61590,DINO2BTX,15,89,-74,-493%
15-09-2015,55727,CEDAR14BDWBTX,63,22,41,65%
05-03-2017,61590,DINO2BTX,24,7,17,71%
08-06-2017,74496,PR49960LIVNGSTON,97,50,47,48%
30-05-2016,62856,PARKCITY15BTX,49,75,-26,-53%
28-07-2016,60151,TULIP17SKLBTX,5,93,-88,-1760%
25-11-2016,57527,HOUSTON15CTO,57,19,38,67%
30-04-2015,60150,TULIP15SKLBTX,95,38,57,60%
24-02-2017,59384,IRIS15BDWBTX,12,60,-48,-400%
04-07-2016,62881,LOVELAND14SBTX,82,10,72,88%
11-09-2016,62856,PARKCITY15BTX,24,15,9,38%
02-03-2017,57513,HOUSTON12BTX,21,69,-48,-229%
13-06-2016,199,PARTS,89,76,13,15%
22-11-2017,63044,PARKCITYP15CTO,79,51,28,35%
13-11-2015,57527,HOUSTON15CTO,6,83,-77,-1283%
07-04-2016,60150,TULIP15SKLBTX,7,47,-40,-571%
21-03-2017,57513,HOUSTON12BTX,76,42,34,45%
11-01-2015,62853,PARKCITY14BTX,25,72,-47,-188%
28-08-2015,199,PARTS,36,89,-53,-147%
16-01-2016,61339,MIRAMAR 15,22,37,-15,-68%
01-07-2015,57513,HOUSTON12BTX,42,82,-40,-95%
11-06-2015,61590,DINO2BTX,87,70,17,20%
04-03-2016,64250,JAYTONSECUREBTX,93,42,51,55%
25-07-2017,57513,HOUSTON12BTX,89,90,-1,-1%
25-06-2017,61590,DINO2BTX,53,42,11,21%
19-05-2016,57527,HOUSTON15CTO,94,60,34,36%
16-02-2017,61590,DINO2BTX,71,63,8,11%
24-03-2015,61590,DINO2BTX,14,33,-19,-136%
20-10-2017,61590,DINO2BTX,49,88,-39,-80%
15-11-2016,61590,DINO2BTX,77,50,27,35%
06-08-2017,61590,DINO2BTX,92,68,24,26%
06-06-2017,62856,PARKCITY15BTX,95,92,3,3%
03-03-2016,61590,DINO2BTX,51,81,-30,-59%
29-08-2016,64250,JAYTONSECUREBTX,33,34,-1,-3%
16-10-2016,68338,ROUND ROCKMLKCTO,59,97,-38,-64%
21-10-2017,57497,GOLIADMLK14CTOE,84,92,-8,-10%
05-07-2016,61239,REDWOODMLKBSWBTX,19,37,-18,-95%
17-04-2015,68337,ROUND ROCKMLKBTX,15,43,-28,-187%
04-04-2017,61590,DINO2BTX,5,7,-2,-40%
05-06-2016,199,PARTS,31,18,13,42%
07-03-2016,68337,ROUND ROCKMLKBTX,4,62,-58,-1450%
09-10-2017,61590,DINO2BTX,92,10,82,89%
04-10-2016,73526,PR49236PLANOM,78,45,33,42%
19-09-2016,70901,ROCKET11BSWBTX,53,11,42,79%
09-04-2017,57494,GOLIADMLK12BTXE,49,85,-36,-73%
10-01-2016,199,PARTS,56,61,-5,-9%
17-05-2015,60150,TULIP15SKLBTX,18,8,10,56%
09-09-2017,62881,LOVELAND14SBTX,95,4,91,96%
04-05-2016,57513,HOUSTON12BTX,10,74,-64,-640%
10-01-2015,61590,DINO2BTX,3,2,1,33%
26-01-2016,61590,DINO2BTX,39,77,-38,-97%
03-10-2016,58167,ECHO 17 CTO,56,88,-32,-57%
21-10-2015,62877,LOVELAND14BBTX,34,5,29,85%
19-07-2017,62856,PARKCITY15BTX,99,6,93,94%
23-08-2015,62853,PARKCITY14BTX,41,49,-8,-20%
28-09-2017,55725,CEDAR15HSWBTX,20,18,2,10%
17-08-2015,62880,LOVELAND15SCTO,8,42,-34,-425%
06-05-2016,199,PARTS,40,84,-44,-110%
20-01-2017,60704,VANGOGH14BDWBTX,9,22,-13,-144%
26-08-2016,62853,PARKCITY14BTX,63,8,55,87%
07-04-2015,63397,ECHO 15 MLK CTO,76,53,23,30%
04-02-2016,61590,DINO2BTX,71,55,16,23%
02-09-2015,61333,BERLINETTA P,20,59,-39,-195%
12-09-2016,60151,TULIP17SKLBTX,54,22,32,59%
04-04-2017,199,PARTS,34,2,32,94%
29-06-2016,63394,ECHO 13 MLK BTX,84,88,-4,-5%
01-07-2016,62850,PARKCITY12BTX,49,3,46,94%
17-05-2015,62904,BEAVERCREEK12BTX,13,40,-27,-208%
22-03-2017,62904,BEAVERCREEK12BTX,8,27,-19,-238%
29-09-2015,57617,CRESTED BUTTECTO,93,60,33,35%
21-02-2017,62853,PARKCITY14BTX,14,90,-76,-543%
02-09-2016,62853,PARKCITY14BTX,64,59,5,8%
22-06-2016,55727,CEDAR14BDWBTX,100,25,75,75%
26-06-2017,57515,HOUSTON12CTO,81,18,63,78%
28-08-2017,59384,IRIS15BDWBTX,13,8,5,38%
10-08-2015,199,PARTS,43,14,29,67%
11-01-2016,57617,CRESTED BUTTECTO,67,43,24,36%
29-05-2017,57521,HOUSTON14CTO,44,83,-39,-89%
24-08-2015,62853,PARKCITY14BTX,53,86,-33,-62%
13-10-2016,57617,CRESTED BUTTECTO,9,15,-6,-67%
13-03-2016,63394,ECHO 13 MLK BTX,22,31,-9,-41%
13-05-2017,199,PARTS,79,76,3,4%
23-03-2016,78260,PR51810SALADO15,5,25,-20,-400%
18-05-2017,32575,BRUTUS,99,50,49,49%
20-07-2017,62853,PARKCITY14BTX,46,69,-23,-50%
04-02-2015,62856,PARKCITY15BTX,48,39,9,19%
25-10-2015,55725,CEDAR15HSWBTX,57,92,-35,-61%
09-02-2015,67623,MONET14SKLBTX,40,92,-52,-130%
08-09-2017,55725,CEDAR15HSWBTX,32,43,-11,-34%
19-11-2017,55727,CEDAR14BDWBTX,42,68,-26,-62%
27-03-2016,63394,ECHO 13 MLK BTX,65,12,53,82%
12-02-2017,64250,JAYTONSECUREBTX,43,16,27,63%
03-06-2017,59670,PLANOBCTO,28,83,-55,-196%
27-11-2016,62853,PARKCITY14BTX,1,70,-69,-6900%
04-11-2016,62853,PARKCITY14BTX,86,62,24,28%
12-08-2015,61590,DINO2BTX,74,62,12,16%
15-08-2016,199,PARTS,68,70,-2,-3%
30-06-2015,32575,BRUTUS,47,79,-32,-68%
07-10-2017,57513,HOUSTON12BTX,51,48,3,6%
11-02-2016,62853,PARKCITY14BTX,91,37,54,59%
22-05-2017,57497,GOLIADMLK14CTOE,57,88,-31,-54%
14-11-2017,59515,BELMONTBTX,36,78,-42,-117%
23-09-2015,199,PARTS,28,90,-62,-221%
09-09-2017,61590,DINO2BTX,41,33,8,20%
04-10-2017,199,PARTS,58,39,19,33%
10-06-2017,60151,TULIP17SKLBTX,38,48,-10,-26%
18-11-2017,63395,ECHO 13 MLK CTO,49,8,41,84%
07-10-2017,65308,BLACKWELLT4BTX,29,22,7,24%
29-10-2016,55725,CEDAR15HSWBTX,26,62,-36,-138%
05-02-2016,60707,VANGOGH15SKLBTX,75,99,-24,-32%
30-08-2015,62892,LOVELAND15FBCTO,49,28,21,43%
13-01-2015,62911,BEAVERCREEK12FCTO,66,12,54,82%
23-04-2016,63394,ECHO 13 MLK BTX,14,66,-52,-371%
01-01-2015,59670,PLANOBCTO,77,42,35,45%
22-12-2017,199,PARTS,34,83,-49,-144%
27-11-2016,62853,PARKCITY14BTX,15,36,-21,-140%
09-01-2015,53292,DIESEL 17,56,88,-32,-57%
25-02-2015,60707,VANGOGH15SKLBTX,22,41,-19,-86%
11-03-2015,64248,JAYTONBTX,91,64,27,30%
04-02-2016,57521,HOUSTON14CTO,57,51,6,11%
09-02-2017,52375,SALADO 14 CTO,8,69,-61,-763%
28-02-2016,57514,HOUSTON12CTOE,31,30,1,3%
25-11-2015,59381,IRIS14SKLBTX,87,24,63,72%
18-02-2016,74115,PR43578HOUSTON14,24,51,-27,-113%
14-07-2016,59860,SILVERTONBTX,7,90,-83,-1186%
01-03-2015,199,PARTS,79,16,63,80%
20-11-2017,70901,ROCKET11BSWBTX,45,72,-27,-60%
03-11-2016,57515,HOUSTON12CTO,45,46,-1,-2%
01-03-2015,62850,PARKCITY12BTX,88,89,-1,-1%
04-10-2015,62851,PARKCITY12CTO,56,6,50,89%
21-12-2016,64248,JAYTONBTX,6,1,5,83%
20-08-2017,199,PARTS,35,50,-15,-43%
27-06-2016,57529,HOUSTON15TAA,2,93,-91,-4550%
08-12-2017,59860,SILVERTONBTX,38,94,-56,-147%
01-03-2017,62904,BEAVERCREEK12BTX,65,96,-31,-48%
15-12-2017,57513,HOUSTON12BTX,86,10,76,88%
02-01-2016,64248,JAYTONBTX,26,60,-34,-131%
17-12-2015,62853,PARKCITY14BTX,37,17,20,54%
07-11-2016,67623,MONET14SKLBTX,36,98,-62,-172%
30-12-2016,62856,PARKCITY15BTX,64,41,23,36%
18-01-2017,67774,PR45801ERIKSNATG,19,48,-29,-153%
23-07-2016,61590,DINO2BTX,69,9,60,87%
04-07-2017,57513,HOUSTON12BTX,46,45,1,2%
23-10-2016,64248,JAYTONBTX,27,74,-47,-174%
11-06-2017,62854,PARKCITY14CTO,52,64,-12,-23%
18-02-2015,62881,LOVELAND14SBTX,85,45,40,47%
11-04-2017,67623,MONET14SKLBTX,91,87,4,4%
30-12-2016,199,PARTS,31,98,-67,-216%
26-05-2017,63095,MERIDIANBTX,42,8,34,81%
05-06-2016,57513,HOUSTON12BTX,94,76,18,19%
22-09-2016,62857,PARKCITY15CTO,90,16,74,82%
10-07-2015,62853,PARKCITY14BTX,97,33,64,66%
20-07-2016,199,PARTS,71,12,59,83%
04-05-2016,57495,GOLIADMLK12CTOE,33,72,-39,-118%
06-05-2015,57513,HOUSTON12BTX,42,62,-20,-48%
03-11-2017,60154,TULIP17AMDBTX,47,64,-17,-36%
14-07-2016,199,PARTS,59,9,50,85%
26-10-2016,64248,JAYTONBTX,44,81,-37,-84%
10-09-2016,62905,BEAVERCREEK12CTO,9,76,-67,-744%
18-12-2016,57379,JEFFERSONBTX,2,60,-58,-2900%
19-12-2017,60150,TULIP15SKLBTX,75,65,10,13%
20-02-2017,62856,PARKCITY15BTX,85,22,63,74%
03-10-2016,62856,PARKCITY15BTX,62,78,-16,-26%
22-06-2017,56745,MARBLE FALLS15CTO,51,80,-29,-57%
13-10-2017,56744,MARBLE FALLS14BTX,99,74,25,25%
26-11-2016,60146,TULIP14BDWBTX,69,100,-31,-45%
27-07-2016,69931,CELTICTAA1,49,61,-12,-24%
03-05-2017,60145,TULIP15BSWBTX,49,98,-49,-100%
05-01-2015,199,PARTS,65,92,-27,-42%
09-05-2016,57527,HOUSTON15CTO,23,52,-29,-126%
26-07-2016,59670,PLANOBCTO,84,67,17,20%
30-11-2016,199,PARTS,35,49,-14,-40%
22-01-2015,63397,ECHO 15 MLK CTO,74,7,67,91%
21-10-2016,62880,LOVELAND15SCTO,93,30,63,68%
20-11-2015,57515,HOUSTON12CTO,85,89,-4,-5%
23-01-2017,199,PARTS,78,51,27,35%
02-06-2016,72810,PR48900CRESBUTEO,16,73,-57,-356%
01-12-2017,57523,HOUSTON14TAA,27,93,-66,-244%
06-03-2017,62856,PARKCITY15BTX,6,85,-79,-1317%
08-09-2015,62854,PARKCITY14CTO,25,32,-7,-28%
19-09-2017,57637,FOXGLOVEBTX,92,99,-7,-8%
31-10-2015,60146,TULIP14BDWBTX,56,76,-20,-36%
13-04-2015,63886,PANDORA15SKLBTX,62,17,45,73%
22-06-2016,55725,CEDAR15HSWBTX,54,7,47,87%
05-01-2017,199,PARTS,68,48,20,29%
26-12-2016,56746,MARBLE FALLS15BTX,38,25,13,34%
26-01-2017,61590,DINO2BTX,30,70,-40,-133%
18-01-2015,57515,HOUSTON12CTO,37,21,16,43%
03-01-2016,61590,DINO2BTX,84,26,58,69%
28-01-2016,199,PARTS,99,47,52,53%
13-05-2017,61590,DINO2BTX,76,1,75,99%
08-03-2017,57521,HOUSTON14CTO,73,39,34,47%
08-01-2016,52370,SALADO 14,4,74,-70,-1750%
04-02-2015,52333,SALADO15BTX,95,26,69,73%
03-03-2017,66803,SOMERSETBTX,44,63,-19,-43%
06-09-2015,199,PARTS,58,41,17,29%
27-06-2017,53510,GOLIAD 12,22,37,-15,-68%
24-07-2017,59670,PLANOBCTO,30,9,21,70%
08-03-2016,56744,MARBLE FALLS14BTX,77,28,49,64%
26-10-2017,72809,PR48811CRESBUTEO,28,44,-16,-57%
02-01-2016,60150,TULIP15SKLBTX,98,88,10,10%
06-04-2015,61590,DINO2BTX,30,59,-29,-97%
06-10-2016,199,PARTS,3,78,-75,-2500%
07-06-2017,62907,BEAVERCREEK14BTX,100,38,62,62%
14-01-2016,63274,MAPLE14SKLBTX,27,82,-55,-204%
28-08-2017,61590,DINO2BTX,89,10,79,89%
06-02-2017,199,PARTS,42,93,-51,-121%
12-04-2016,473,NON_TIED_PERIPHERALS,51,7,44,86%
26-01-2015,61590,DINO2BTX,55,72,-17,-31%
21-12-2017,61590,DINO2BTX,56,60,-4,-7%
12-04-2017,62856,PARKCITY15BTX,100,21,79,79%
01-06-2016,199,PARTS,89,88,1,1%
31-10-2015,80791,PR53371PRKCTY14O,84,35,49,58%
13-11-2016,69930,CELTICCTO1,98,86,12,12%
04-03-2016,60146,TULIP14BDWBTX,33,65,-32,-97%
29-08-2016,57513,HOUSTON12BTX,58,47,11,19%
25-03-2015,62884,LOVELAND15SBTX,9,44,-35,-389%
21-01-2016,57494,GOLIADMLK12BTXE,85,28,57,67%
09-08-2015,61590,DINO2BTX,38,7,31,82%
09-06-2016,62857,PARKCITY15CTO,48,37,11,23%
15-03-2015,76551,PR32196HOUSTN14E,97,38,59,61%
10-03-2016,66803,SOMERSETBTX,36,8,28,78%
01-03-2017,56746,MARBLE FALLS15BTX,51,80,-29,-57%
04-04-2016,57513,HOUSTON12BTX,58,69,-11,-19%
11-11-2016,57521,HOUSTON14CTO,20,92,-72,-360%
19-03-2016,57521,HOUSTON14CTO,100,29,71,71%
23-04-2017,57521,HOUSTON14CTO,52,98,-46,-88%
17-10-2015,64250,JAYTONSECUREBTX,28,76,-48,-171%
01-01-2017,61339,MIRAMAR 15,69,69,0,0%
24-02-2015,57617,CRESTED BUTTECTO,96,57,39,41%
08-08-2016,57513,HOUSTON12BTX,94,56,38,40%
12-09-2017,57513,HOUSTON12BTX,72,100,-28,-39%
24-01-2016,61590,DINO2BTX,84,6,78,93%
23-08-2016,57513,HOUSTON12BTX,56,22,34,61%
28-08-2016,57513,HOUSTON12BTX,55,53,2,4%
25-10-2016,59381,IRIS14SKLBTX,42,8,34,81%
22-12-2015,199,PARTS,96,81,15,16%
02-01-2016,57513,HOUSTON12BTX,39,81,-42,-108%
07-02-2017,60146,TULIP14BDWBTX,27,38,-11,-41%
04-01-2016,60149,TULIP14SKLBTX,89,8,81,91%
15-10-2017,57513,HOUSTON12BTX,33,60,-27,-82%
10-01-2015,199,PARTS,32,95,-63,-197%
05-02-2017,199,PARTS,89,60,29,33%
08-12-2015,66803,SOMERSETBTX,26,46,-20,-77%
10-05-2015,63039,PARKCITY-P15CTO,20,15,5,25%
21-03-2017,199,PARTS,59,22,37,63%
19-05-2016,59383,IRIS15BSWBTX,54,74,-20,-37%
03-10-2017,69923,CELTICBTX,72,87,-15,-21%
19-02-2016,66803,SOMERSETBTX,82,46,36,44%
28-02-2015,60150,TULIP15SKLBTX,98,2,96,98%
20-09-2017,74132,PR49747LIVNGSTON,81,23,58,72%
02-12-2015,66803,SOMERSETBTX,32,36,-4,-13%
03-11-2015,62857,PARKCITY15CTO,77,48,29,38%
08-09-2016,62854,PARKCITY14CTO,4,62,-58,-1450%
25-06-2016,66803,SOMERSETBTX,54,87,-33,-61%
10-01-2017,57379,JEFFERSONBTX,42,87,-45,-107%
02-01-2017,62914,BEAVERCREEK14FCTO,83,99,-16,-19%
08-06-2017,62850,PARKCITY12BTX,5,64,-59,-1180%
23-01-2015,60812,VENENOBTX,51,34,17,33%
29-02-2016,60154,TULIP17AMDBTX,7,54,-47,-671%
12-09-2015,64248,JAYTONBTX,81,56,25,31%
19-04-2016,60149,TULIP14SKLBTX,83,53,30,36%
24-02-2015,62850,PARKCITY12BTX,78,93,-15,-19%
03-12-2015,57368,FIGTREECTO,59,88,-29,-49%
14-08-2017,63397,ECHO 15 MLK CTO,84,56,28,33%
02-01-2016,62881,LOVELAND14SBTX,11,43,-32,-291%
09-03-2017,62914,BEAVERCREEK14FCTO,74,71,3,4%
03-12-2016,60146,TULIP14BDWBTX,8,43,-35,-438%
20-10-2015,56744,MARBLE FALLS14BTX,61,40,21,34%
05-07-2016,57284,REDWOODHSWBTX,26,94,-68,-262%
03-12-2015,199,PARTS,19,41,-22,-116%
06-06-2015,199,PARTS,2,50,-48,-2400%
14-06-2016,64248,JAYTONBTX,92,80,12,13%
06-07-2017,59515,BELMONTBTX,61,17,44,72%
08-06-2017,60813,BERLINETTABTX,36,30,6,17%
25-08-2015,60154,TULIP17AMDBTX,77,15,62,81%
22-06-2016,76974,PR51319SALADO15,52,61,-9,-17%
16-06-2017,57637,FOXGLOVEBTX,33,44,-11,-33%
15-08-2017,55757,MAPLEM14BDWBTX,43,88,-45,-105%
12-06-2016,60813,BERLINETTABTX,84,25,59,70%
06-07-2016,63399,ECHO 17 MLK CTO,52,26,26,50%
10-09-2016,59515,BELMONTBTX,81,37,44,54%
12-05-2015,62886,LOVELAND14FBCTO,68,9,59,87%
10-06-2017,57513,HOUSTON12BTX,98,67,31,32%
01-05-2015,199,PARTS,48,52,-4,-8%
10-12-2016,32577,CLOVER,47,27,20,43%
21-07-2016,57497,GOLIADMLK14CTOE,11,38,-27,-245%
13-09-2015,70901,ROCKET11BSWBTX,88,47,41,47%
26-04-2016,80824,PR46702HOUSTON15,23,100,-77,-335%
20-07-2015,56153,COLUMBUS12CTO,92,89,3,3%
21-12-2017,57527,HOUSTON15CTO,51,69,-18,-35%
04-07-2017,55758,MAPLEM15BDWBTX,1,18,-17,-1700%
09-05-2015,60707,VANGOGH15SKLBTX,13,14,-1,-8%
18-07-2017,60150,TULIP15SKLBTX,51,76,-25,-49%
12-03-2016,62883,LOVELAND15BCTO,34,41,-7,-21%
20-09-2017,68338,ROUND ROCKMLKCTO,60,1,59,98%
04-07-2016,199,PARTS,82,31,51,62%
25-07-2016,62856,PARKCITY15BTX,43,3,40,93%
06-11-2017,62904,BEAVERCREEK12BTX,49,99,-50,-102%
03-11-2016,199,PARTS,97,90,7,7%
27-09-2015,56153,COLUMBUS12CTO,4,2,2,50%
24-03-2016,60705,VANGOGH15BDWBTX,73,61,12,16%
26-03-2017,53295,DIESEL15BTX,67,92,-25,-37%
18-11-2017,62856,PARKCITY15BTX,48,71,-23,-48%
06-04-2015,62908,BEAVERCREEK14CTO,45,81,-36,-80%
30-04-2016,55725,CEDAR15HSWBTX,64,32,32,50%
09-02-2017,60153,TULIP15AMDBTX,94,80,14,15%
21-08-2016,62880,LOVELAND15SCTO,47,87,-40,-85%
26-06-2017,62856,PARKCITY15BTX,94,28,66,70%
16-08-2015,82597,PR54614BOLDPEAK2,13,67,-54,-415%
11-12-2015,61949,LIVINGSTONECTO,46,29,17,37%
15-04-2016,60707,VANGOGH15SKLBTX,26,51,-25,-96%
14-09-2016,57617,CRESTED BUTTECTO,67,34,33,49%
14-12-2015,63256,COTTONWOODSKLBTX,55,5,50,91%
23-06-2017,68337,ROUND ROCKMLKBTX,86,84,2,2%
07-01-2015,62856,PARKCITY15BTX,15,32,-17,-113%
19-10-2016,57520,HOUSTON14CTOE,89,59,30,34%
04-05-2016,63256,COTTONWOODSKLBTX,34,20,14,41%
07-06-2015,62853,PARKCITY14BTX,100,51,49,49%
02-03-2017,69925,CELTICCTO,85,49,36,42%
23-10-2016,62856,PARKCITY15BTX,18,35,-17,-94%
24-05-2016,62853,PARKCITY14BTX,21,60,-39,-186%
27-04-2015,56743,MARBLE FALLS14CTO,54,56,-2,-4%
21-02-2015,52370,SALADO 14,34,84,-50,-147%
08-05-2016,62877,LOVELAND14BBTX,81,80,1,1%
15-11-2017,61590,DINO2BTX,98,40,58,59%
29-08-2016,63256,COTTONWOODSKLBTX,32,65,-33,-103%
05-12-2017,62880,LOVELAND15SCTO,82,8,74,90%
26-04-2015,60153,TULIP15AMDBTX,64,27,37,58%
27-08-2017,199,PARTS,22,80,-58,-264%
08-11-2015,473,NON_TIED_PERIPHERALS,90,81,9,10%
17-09-2017,62879,LOVELAND15BBTX,21,70,-49,-233%
02-09-2015,60813,BERLINETTABTX,5,77,-72,-1440%
22-03-2017,57521,HOUSTON14CTO,83,44,39,47%
15-10-2016,62853,PARKCITY14BTX,15,48,-33,-220%
10-04-2016,55724,CEDAR14HSWBTX,100,96,4,4%
04-09-2015,62856,PARKCITY15BTX,26,90,-64,-246%
01-05-2015,60705,VANGOGH15BDWBTX,28,96,-68,-243%
27-08-2016,64250,JAYTONSECUREBTX,75,39,36,48%
29-02-2016,199,PARTS,25,80,-55,-220%
23-05-2016,62856,PARKCITY15BTX,90,37,53,59%
18-07-2016,61590,DINO2BTX,58,62,-4,-7%
05-02-2015,62907,BEAVERCREEK14BTX,25,12,13,52%
06-05-2015,62890,LOVELAND15FSCTO,31,10,21,68%
24-12-2016,199,PARTS,38,6,32,84%
10-10-2015,60822,BOLDPEAK2BTX,18,97,-79,-439%
05-02-2015,62856,PARKCITY15BTX,20,6,14,70%
17-10-2016,62856,PARKCITY15BTX,72,88,-16,-22%
23-11-2016,80839,PR46659BOLDPEAK2,6,64,-58,-967%
12-06-2017,61590,DINO2BTX,3,80,-77,-2567%
12-12-2016,57527,HOUSTON15CTO,67,74,-7,-10%
11-07-2015,60705,VANGOGH15BDWBTX,50,5,45,90%
25-08-2017,62856,PARKCITY15BTX,51,52,-1,-2%
20-06-2017,60705,VANGOGH15BDWBTX,60,63,-3,-5%
07-07-2016,57495,GOLIADMLK12CTOE,94,73,21,22%
23-07-2016,59383,IRIS15BSWBTX,5,45,-40,-800%
08-09-2016,59383,IRIS15BSWBTX,79,19,60,76%
23-08-2015,57495,GOLIADMLK12CTOE,43,14,29,67%
01-10-2016,70521,PRHOUSTON14CTOE5,60,95,-35,-58%
26-07-2015,80279,PR46374HOUSTON14,72,38,34,47%
05-09-2016,62856,PARKCITY15BTX,13,15,-2,-15%
21-04-2016,62854,PARKCITY14CTO,48,38,10,21%
17-09-2017,473,NON_TIED_PERIPHERALS,85,2,83,98%
04-02-2015,63254,REDWOODBSKLBTX,35,81,-46,-131%
26-08-2017,60813,BERLINETTABTX,41,4,37,90%
18-06-2015,56745,MARBLE FALLS15CTO,9,95,-86,-956%
17-08-2016,57520,HOUSTON14CTOE,59,56,3,5%
14-02-2015,63251,BLACKWOODSKLBTX,49,32,17,35%
26-10-2015,61590,DINO2BTX,87,97,-10,-11%
11-01-2017,62853,PARKCITY14BTX,24,83,-59,-246%
26-07-2016,60147,TULIP15BDWBTX,87,11,76,87%
13-02-2015,63256,COTTONWOODSKLBTX,17,20,-3,-18%
19-07-2016,72777,PR48799JEFFERSON,34,3,31,91%
09-06-2015,60153,TULIP15AMDBTX,46,98,-52,-113%
09-01-2017,62876,PARKCITY15TAA1,33,44,-11,-33%
21-05-2016,62878,LOVELAND14BCTO,48,39,9,19%
11-03-2016,199,PARTS,92,31,61,66%
26-07-2015,60813,BERLINETTABTX,88,99,-11,-13%
04-03-2015,62856,PARKCITY15BTX,86,28,58,67%
17-03-2016,63397,ECHO 15 MLK CTO,79,65,14,18%
06-11-2017,62884,LOVELAND15SBTX,49,63,-14,-29%
18-08-2017,60813,BERLINETTABTX,49,36,13,27%
23-03-2017,60707,VANGOGH15SKLBTX,99,92,7,7%
